Country Name,Country Code,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Sudan,SDN,IC.REG.DURS,38.5,38.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5
Sudan,SDN,DT.TDS.DECT.EX.ZS,3.980090526,2.999875607,5.657930189,4.176834444,4.844287993,7.042755623,4.87509599,4.286735484,10.47242962,
Sudan,SDN,SP.URB.GROW,2.656449053,2.604952069,2.586752919,2.562304508,2.525885743,2.510441291,2.540370323,2.631236832,2.765929421,
Suriname,SUR,SP.ADO.TFRT,51.269,50.6308,49.9926,49.3544,48.7162,48.078,47.2984,46.5188,45.7392,
Suriname,SUR,NV.AGR.TOTL.ZS,11.26399568,9.80522355,10.94277818,10.44173101,9.833942718,9.384789709,9.048663999,10.11968843,10.59899461,
Suriname,SUR,ER.H2O.FWTL.ZS,0.622121212,,,,,,,0.622121212,,
Suriname,SUR,SH.STA.BRTC.ZS,,,,91.2,,,,,,
Suriname,SUR,EN.ATM.CO2E.PC,3.769824714,3.915562205,4.021005928,5.067292494,4.147310384,4.745623279,3.938871497,,,
Suriname,SUR,SP.DYN.CONU.ZS,,,,47.6,,,,,,
Suriname,SUR,FS.AST.DOMS.GD.ZS,23.57116643,23.91212397,26.34729164,26.90601976,23.43490401,25.59785923,32.52281966,38.93696054,50.54958005,
Suriname,SUR,EG.USE.ELEC.KH.PC,,,,,,,,,,
Suriname,SUR,EG.USE.PCAP.KG.OE,1425.28341,,,,,,,,,
Suriname,SUR,NE.EXP.GNFS.ZS,54.12479841,56.90864096,44.1248355,52.54731927,60.31992596,57.74005111,50.57287975,45.21926253,36.04591692,
Suriname,SUR,DT.DOD.DECT.CD,,,,,,,,,,
Suriname,SUR,SP.DYN.TFRT.IN,2.553,2.523,2.493,2.465,2.438,2.411,2.386,2.36,,
Suriname,SUR,BX.KLT.DINV.CD.WD,-246700000,-231400000,-93400000,-247700000,145288761.2,169442185.1,186765030.6,-59884331.95,196896979.9,
Suriname,SUR,AG.LND.FRST.K2,153630,153590,153550,153510,153472,153434,153396,153358,153320,
Suriname,SUR,NY.GDP.MKTP.CD,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5130909091,5210303030,5150291217,
Suriname,SUR,NY.GDP.MKTP.KD.ZG,5.111487808,4.143406525,3.01369863,5.157261795,5.267209149,3.071137574,2.837741968,1.842909234,-0.299980646,
Suriname,SUR,NY.GNP.PCAP.CD,5110,6460,7110,7780,8070,8760,9180,9590,9360,
Suriname,SUR,NY.GNP.PCAP.PP.CD,12520,13240,13520,13880,14220,15110,15860,16500,16610,
Suriname,SUR,NY.GNP.ATLS.CD,2561660533,3271821451,3641823412,4031697570,4224694164,4629391141,4896646242,5161398932,5084255588,
Suriname,SUR,NY.GNP.MKTP.PP.CD,6273311991,6705798922,6928964277,7190301766,7445199966,7986456953,8459321105,8879713141,9020877837,
Suriname,SUR,NE.GDI.TOTL.ZS,42.30244387,45.46298206,47.08591841,37.53856416,57.64600055,57.35669953,62.18403024,70.61765732,66.69886913,
Suriname,SUR,SE.PRM.ENRR,110.1772537,116.6384583,118.4586411,,120.271431,,117.6540375,119.9550781,,
Suriname,SUR,SE.SEC.ENRR,74.08482361,76.28450775,75.06954956,,86.6190567,,78.48161316,,,
Suriname,SUR,TX.VAL.TECH.MF.ZS,8.698275884,5.458335502,13.91971885,12.14138419,6.503795262,23.73638683,13.20043031,20.74938478,,
Suriname,SUR,SH.IMM.MEAS,85,86,88,90,85,73,93,85,94,
Suriname,SUR,NE.IMP.GNFS.ZS,47.25220196,52.25819757,43.79582628,38.41407488,50.68873582,52.07496653,53.13016773,53.2220542,52.46348809,
Suriname,SUR,SH.STA.ACSN,80,79.9,79.7,79.6,79.4,79.3,79.2,79.2,79.2,
Suriname,SUR,SH.H2O.SAFE.ZS,92.6,93,93.5,93.9,94.4,94.8,94.8,94.8,94.8,
Suriname,SUR,SI.DST.FRST.20,,,,,,,,,,
Suriname,SUR,NV.IND.TOTL.ZS,40.48293538,43.18282426,37.52687071,38.05889747,38.83302864,38.77891088,35.5105202,32.72117029,30.76736721,
Suriname,SUR,NY.GDP.DEFL.KD.ZG,6.425201221,15.52114354,6.483624612,7.208341794,14.47404001,10.32609853,0.187247462,-0.290195265,2.651776337,
Suriname,SUR,IT.NET.USER.P2,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08,42.76382778,
Suriname,SUR,SP.DYN.LE00.IN,69.47907317,69.795,70.09290244,70.36273171,70.59939024,70.80631707,70.99,71.15143902,,
Suriname,SUR,TG.VAL.TOTL.GD.ZS,81.83815166,86.25413838,72.0423676,78.35977772,92.81866222,94.14257028,89.02905741,79.7957427,72.03476161,
Suriname,SUR,MS.MIL.XPND.GD.ZS,,,,,,,,,,
Suriname,SUR,IT.CEL.SETS.P2,74.4465973,127.5013,146.8572956,99.27727827,100.7099428,106.4593736,161.067802,170.5749874,180.6890617,
Suriname,SUR,SH.DYN.MORT,27.4,26.4,25.6,24.9,24.1,23.4,22.6,21.9,21.3,
Suriname,SUR,TT.PRI.MRCH.XD.WD,117.4702691,120.1234821,122.8721415,140.482427,143.1526795,146.34887,134.5328072,129.6113975,130.7861461,
Suriname,SUR,SM.POP.NETM,-5675,,,,,-5000,,,,
Suriname,SUR,DT.ODA.ALLD.CD,150870000,101500000,157040000,104450000,89920000,39600000,30050000,12620000,,
Suriname,SUR,IQ.SCI.OVRL,55.55555556,55.55555556,70,71.11111111,73.33333333,64.44444444,63.33333333,63.33333333,62.22226667,65.55556667
Suriname,SUR,BX.TRF.PWKR.CD.DT,2800000,2200000,4600000,4300000,3893784.528,8057490.75,6993693.279,8833808.604,6705559.504,
Suriname,SUR,EN.POP.DNST,3.211237179,3.247801282,3.285397436,3.321416667,3.355378205,3.388044872,3.419551282,3.450307692,3.480608974,
Suriname,SUR,SP.POP.GROW,1.003112014,1.132196173,1.150939088,1.090376907,1.017309413,0.968852816,0.925631735,0.895407485,0.874385787,
Suriname,SUR,SP.POP.TOTL,500953,506657,512522,518141,523439,528535,533450,538248,542975,
Suriname,SUR,SI.POV.DDAY,,,,,,,,,,
Suriname,SUR,SI.POV.NAHC,,,,,,,,,,
Suriname,SUR,SH.DYN.AIDS.ZS,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,
Suriname,SUR,SH.STA.MALN.ZS,,,,5.800000191,,,,,,
Suriname,SUR,SE.PRM.CMPT.ZS,77.56160736,88.68023682,89.03756714,,91.99397278,,89.85581207,93.720047,,
Suriname,SUR,GC.REV.XGRT.GD.ZS,24.1248942,21.76848347,24.35205976,20.48697284,23.67896566,25.66252639,,,,
Suriname,SUR,SE.ENR.PRSC.FM.ZS,1.094959974,1.08386004,1.061699986,,1.104850054,,1.090219975,,,
Suriname,SUR,NV.SRV.TETC.ZS,48.25306893,47.00088535,51.53035111,51.51732807,51.32541133,51.83629941,55.43436169,57.15280856,58.63363818,
Suriname,SUR,AG.SRF.TOTL.K2,163820,163820,163820,163820,163820,163820,163820,163820,163820,
Suriname,SUR,GC.TAX.TOTL.GD.ZS,18.86550986,17.34874219,17.21853739,15.65670723,18.4520472,19.54745057,,,,
Suriname,SUR,ER.PTD.TOTL.ZS,,,,,,,,8.58,,
Suriname,SUR,IC.REG.DURS,689.5,690.5,690.5,690.5,690.5,690.5,204.5,84.5,84.5,84.5
Suriname,SUR,DT.TDS.DECT.EX.ZS,,,,,,,,,,
Suriname,SUR,SP.URB.GROW,0.900950429,1.030164738,1.049925696,0.98783054,0.914771628,0.866193928,0.823049914,0.812114128,0.810870496,
Swaziland,SWZ,SP.ADO.TFRT,87.984,87.6624,87.3408,87.0192,86.6976,86.376,79.9952,73.6144,67.2336,
Swaziland,SWZ,NV.AGR.TOTL.ZS,8.139587649,7.525276004,7.113740003,7.621407428,7.389937254,7.070569169,6.713556215,6.122513976,,
Swaziland,SWZ,ER.H2O.FWTL.ZS,,,,,,,,39.46969697,,
Swaziland,SWZ,SH.STA.BRTC.ZS,74.3,,,82,,,,88.3,,
Swaziland,SWZ,EN.ATM.CO2E.PC,0.937064096,0.950321127,0.890557455,0.869767204,0.864988313,0.979498966,0.870832637,,,
Swaziland,SWZ,SP.DYN.CONU.ZS,50.6,,,65.2,,,,66.1,,
Swaziland,SWZ,FS.AST.DOMS.GD.ZS,5.867137918,1.694830376,7.50327092,14.0848607,21.26965279,16.19406481,15.16465633,16.21832355,16.53372311,
Swaziland,SWZ,EG.USE.ELEC.KH.PC,,,,,,,,,,
Swaziland,SWZ,EG.USE.PCAP.KG.OE,372.7354997,,,,,,,,,
Swaziland,SWZ,NE.EXP.GNFS.ZS,59.08041545,55.33648872,52.02584533,45.57155861,44.46372224,44.53774673,46.14853943,48.95786636,,
Swaziland,SWZ,DT.DOD.DECT.CD,429450000,432944000,516426000,701848000,644042000,480337000,458164000,416512000,390790000,
Swaziland,SWZ,SP.DYN.TFRT.IN,3.761,3.699,3.632,3.559,3.483,3.407,3.334,3.266,,
Swaziland,SWZ,BX.KLT.DINV.CD.WD,37493846.24,105729374.7,65705859.52,135660413.7,93211828.7,89720140.54,29442304.11,26584893.89,31681320.25,
Swaziland,SWZ,AG.LND.FRST.K2,5498,5542,5586,5630,5676,5722,5768,5814,5860,
Swaziland,SWZ,NY.GDP.MKTP.CD,3362443069,3240596584,3575304672,4526397203,4959993197,4868463069,4610962393,4492552858,4118488059,
Swaziland,SWZ,NY.GDP.MKTP.KD.ZG,4.053846929,4.423412707,2.569787491,1.812028362,1.901812287,3.427923848,4.573514098,2.748482608,1.867203311,
Swaziland,SWZ,NY.GNP.PCAP.CD,3090,3040,3000,3060,3460,3800,3720,3610,3280,
Swaziland,SWZ,NY.GNP.PCAP.PP.CD,6980,7210,7190,7070,7220,7410,7620,8100,8260,
Swaziland,SWZ,NY.GNP.ATLS.CD,3505756995,3512752464,3518668525,3650727514,4193397158,4674428141,4656875465,4578654262,4226763233,
Swaziland,SWZ,NY.GNP.MKTP.PP.CD,7924518775,8322115544,8432585236,8434283516,8757499495,9124022184,9525686998,10283055801,10626844148,
Swaziland,SWZ,NE.GDI.TOTL.ZS,19.38390553,18.54977341,17.8538072,16.32836129,14.35235056,13.87537816,14.38027904,15.58156705,,
Swaziland,SWZ,SE.PRM.ENRR,110.4629517,,110.8115387,115.7728271,114.9945068,114.3398819,113.2667999,,,
Swaziland,SWZ,SE.SEC.ENRR,53.98738098,,53.99372101,57.97357941,59.9112587,60.67129135,62.99311829,,,
Swaziland,SWZ,TX.VAL.TECH.MF.ZS,0.115640868,,,,,,,,,
Swaziland,SWZ,SH.IMM.MEAS,94,94,94,94,87,77,85,86,78,
Swaziland,SWZ,NE.IMP.GNFS.ZS,69.95345127,69.48413084,66.6766277,58.42487194,56.81282202,54.42404774,52.24972165,53.72718508,,
Swaziland,SWZ,SH.STA.ACSN,55.1,55.6,56,56.5,57,57.5,57.5,57.5,57.5,
Swaziland,SWZ,SH.H2O.SAFE.ZS,64.8,66.6,68.5,70.4,72.3,74.2,74.1,74.1,74.1,
Swaziland,SWZ,SI.DST.FRST.20,,,4,,,,,,,
Swaziland,SWZ,NV.IND.TOTL.ZS,41.96436923,41.09924154,42.30014026,41.92345016,43.04713847,42.68239642,42.17816084,42.53560137,,
Swaziland,SWZ,NY.GDP.DEFL.KD.ZG,5.727144347,8.220523101,10.33126022,7.435968249,6.651423906,7.303461321,6.510302212,6.587731764,5.800000095,
Swaziland,SWZ,IT.NET.USER.P2,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,27.1,30.38270066,
Swaziland,SWZ,SP.DYN.LE00.IN,46.77239024,47.34582927,47.8927561,48.3457561,48.66139024,48.85063415,48.93792683,48.93473171,,
Swaziland,SWZ,TG.VAL.TOTL.GD.ZS,106.4702041,97.20432391,96.21557645,83.06827332,77.82268739,77.51933097,77.81455788,79.95454063,75.97448275,
Swaziland,SWZ,MS.MIL.XPND.GD.ZS,1.840246867,2.056966668,2.123213438,2.254164828,2.149798301,1.861767518,1.865988333,1.810893127,1.785316139,
Swaziland,SWZ,IT.CEL.SETS.P2,33.48085468,46.07241867,56.61109776,60.83084412,63.23757857,65.39478548,71.46778668,72.31972132,73.20000716,
Swaziland,SWZ,SH.DYN.MORT,117.2,113.8,104.2,88.4,79.1,72.6,67.6,62.6,60.7,
Swaziland,SWZ,TT.PRI.MRCH.XD.WD,102.6460827,99.27997818,115.4607803,115.3510134,109.1089173,104.832026,104.3566693,107.3031279,112.21353,
Swaziland,SWZ,SM.POP.NETM,-6000,,,,,-6000,,,,
Swaziland,SWZ,DT.ODA.ALLD.CD,50670000,69890000,56030000,91140000,123890000,88150000,116030000,85860000,,
Swaziland,SWZ,IQ.SCI.OVRL,60,61.11111111,64.44444444,67.77777778,64.44444444,65.55555556,60,60,58.8889,55.55556667
Swaziland,SWZ,BX.TRF.PWKR.CD.DT,95122183.17,89637366.06,93457762.62,54690323.85,38126354.81,31313373.86,30002132.22,24495451.62,18692785.65,
Swaziland,SWZ,EN.POP.DNST,65.97982558,67.07848837,68.22843023,69.36906977,70.49174419,71.61011628,72.71168605,73.7855814,74.82383721,
Swaziland,SWZ,SP.POP.GROW,1.477930035,1.651437971,1.699794157,1.657974402,1.605451163,1.574075358,1.526576224,1.466122343,1.397317501,
Swaziland,SWZ,SP.POP.TOTL,1134853,1153750,1173529,1193148,1212458,1231694,1250641,1269112,1286970,
Swaziland,SWZ,SI.POV.DDAY,,,42.03,,,,,,,
Swaziland,SWZ,SI.POV.NAHC,,,63,,,,,,,
Swaziland,SWZ,SH.DYN.AIDS.ZS,26.1,26.4,26.7,27.2,27.6,28,28.4,28.7,28.8,
Swaziland,SWZ,SH.STA.MALN.ZS,,7.300000191,,5.800000191,,,,5.800000191,,
Swaziland,SWZ,SE.PRM.CMPT.ZS,73.30181122,,72.18457031,76.67672729,76.83210754,77.49864197,79.00785065,,,
Swaziland,SWZ,GC.REV.XGRT.GD.ZS,29.92083954,31.84587073,26.33139824,16.78369655,16.63991365,28.94458675,,,,
Swaziland,SWZ,SE.ENR.PRSC.FM.ZS,0.926859975,,0.944249988,0.939540029,0.917680025,0.936010003,0.933799982,,,
Swaziland,SWZ,NV.SRV.TETC.ZS,49.89604365,51.37548236,50.58611962,50.45514266,49.56292396,50.24703449,51.10828291,51.34188472,,
Swaziland,SWZ,AG.SRF.TOTL.K2,17360,17360,17360,17360,17360,17360,17360,17360,17360,
Swaziland,SWZ,GC.TAX.TOTL.GD.ZS,28.14776095,30.30442789,25.30949306,15.69080079,15.84841303,28.33817068,,,,
Swaziland,SWZ,ER.PTD.TOTL.ZS,,,,,,,,4.02,,
Swaziland,SWZ,IC.REG.DURS,60,60,60,56,56,56,38,30,30,30
Swaziland,SWZ,DT.TDS.DECT.EX.ZS,2.073538887,2.754198645,2.24724644,2.009278411,1.887770505,2.191242441,1.381795338,1.709751702,1.329547178,
Swaziland,SWZ,SP.URB.GROW,0.896790467,1.131496335,1.255593359,1.277077371,1.293315199,1.335695946,1.353322133,1.362980754,1.364711427,
Sweden,SWE,SP.ADO.TFRT,6.012,5.9024,5.7928,5.6832,5.5736,5.464,5.541,5.618,5.695,
Sweden,SWE,NV.AGR.TOTL.ZS,1.58565905,1.603638224,1.47524833,1.624376734,1.630472387,1.486919844,1.386857285,1.342288423,1.317723597,
Sweden,SWE,ER.H2O.FWTL.ZS,1.538011696,,,,,1.57251462,,1.57251462,,
Sweden,SWE,SH.STA.BRTC.ZS,,,,,,,,,,
Sweden,SWE,EN.ATM.CO2E.PC,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.617181884,,,
Sweden,SWE,SP.DYN.CONU.ZS,,,,,,,,,,
Sweden,SWE,FS.AST.DOMS.GD.ZS,129.733007,150.7478896,149.2268989,146.8529776,152.4661179,156.5575337,149.2504196,156.7444194,151.4555053,
Sweden,SWE,EG.USE.ELEC.KH.PC,15257.93575,14869.34898,14143.01101,14934.32696,14030.16315,14289.59509,13870.38991,,,
Sweden,SWE,EG.USE.PCAP.KG.OE,5472.135392,5379.959103,4883.20049,5427.925046,5274.643613,5269.485998,5131.537099,4810.954599,,
Sweden,SWE,NE.EXP.GNFS.ZS,48.25806561,49.81309771,44.45230346,46.18519236,46.68289496,46.3231383,43.80068591,45.03314841,45.59662261,
Sweden,SWE,DT.DOD.DECT.CD,,,,,,,,,,
Sweden,SWE,SP.DYN.TFRT.IN,1.88,1.91,1.94,1.98,1.9,1.91,1.89,1.89,,
Sweden,SWE,BX.KLT.DINV.CD.WD,46143507533,41436553996,8960871621,625102142.5,6979353755,4273531542,1543757552,-9347482507,16681575607,
Sweden,SWE,AG.LND.FRST.K2,281600,281310,281020,280730,280730,280730,280730,280730,280730,
Sweden,SWE,NY.GDP.MKTP.CD,4.88E+11,5.14E+11,4.30E+11,4.88E+11,5.63E+11,5.44E+11,5.79E+11,5.74E+11,4.96E+11,
Sweden,SWE,NY.GDP.MKTP.KD.ZG,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.123884301,
Sweden,SWE,NY.GNP.PCAP.CD,52190,55600,51900,53900,56090,58680,61160,60750,57920,
Sweden,SWE,NY.GNP.PCAP.PP.CD,42000,43550,40710,42890,45060,46180,46950,47270,48700,
Sweden,SWE,NY.GNP.ATLS.CD,4.77E+11,5.13E+11,4.83E+11,5.06E+11,5.30E+11,5.59E+11,5.87E+11,5.89E+11,5.68E+11,
Sweden,SWE,NY.GNP.MKTP.PP.CD,3.84E+11,4.02E+11,3.79E+11,4.02E+11,4.26E+11,4.40E+11,4.51E+11,4.58E+11,4.77E+11,
Sweden,SWE,NE.GDI.TOTL.ZS,24.60885524,24.51966717,20.9241635,22.9126811,23.81596231,22.61056231,22.49484006,23.34999644,24.2405048,
Sweden,SWE,SE.PRM.ENRR,96.7317276,98.75776672,99.9686203,101.5207596,100.5015564,101.9753571,120.4627228,120.9007568,,
Sweden,SWE,SE.SEC.ENRR,102.6395111,101.5904617,99.69329071,98.19065857,96.91104126,98.03958893,128.4630432,132.9109344,,
Sweden,SWE,TX.VAL.TECH.MF.ZS,11.52834456,11.19786792,12.91340318,13.69625096,13.37657781,13.40496164,14.05667303,13.89777436,14.25653379,
Sweden,SWE,SH.IMM.MEAS,96,96,97,97,97,98,98,98,98,
Sweden,SWE,NE.IMP.GNFS.ZS,41.28171431,43.54603364,38.69099948,40.71765463,41.97863193,41.39188016,39.29299089,40.71750439,40.84930368,
Sweden,SWE,SH.STA.ACSN,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,
Sweden,SWE,SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,
Sweden,SWE,SI.DST.FRST.20,8.82,8.85,9.03,8.98,8.72,8.7,,,,
Sweden,SWE,NV.IND.TOTL.ZS,30.31879973,29.26986516,26.91606196,28.93084403,28.23954345,26.88800621,26.08092671,25.74395283,26.28162399,
Sweden,SWE,NY.GDP.DEFL.KD.ZG,2.884908744,3.321822446,2.383135937,0.990935406,1.184244424,1.061201134,1.055426943,1.777369788,1.983715291,
Sweden,SWE,IT.NET.USER.P2,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52,90.6102,
Sweden,SWE,SP.DYN.LE00.IN,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,81.95609756,,
Sweden,SWE,TG.VAL.TOTL.GD.ZS,66.01731932,68.45395748,58.33878702,62.96232873,64.63868005,61.92174433,56.70201382,56.91333107,55.99279818,
Sweden,SWE,MS.MIL.XPND.GD.ZS,1.309138798,1.172216664,1.178375975,1.205200918,1.123181599,1.147986322,1.12809089,1.142439114,1.084892335,
Sweden,SWE,IT.CEL.SETS.P2,110.456172,108.4404554,112.1339335,117.1611493,121.2222926,124.57217,125.5274913,127.8392622,130.3794052,
Sweden,SWE,SH.DYN.MORT,3.3,3.2,3.1,3.1,3,3,3,3,3,
Sweden,SWE,TT.PRI.MRCH.XD.WD,95.71814312,93.93304433,95.24553591,94.51287794,92.23967273,91.73060767,91.59951633,91.55118407,92.13685587,
Sweden,SWE,SM.POP.NETM,262453,,,,,272626,,,,
Sweden,SWE,DT.ODA.ALLD.CD,,,,,,,,,,
Sweden,SWE,IQ.SCI.OVRL,,,,,,,,,,
Sweden,SWE,BX.TRF.PWKR.CD.DT,3205455117,4095491169,3967954238,4060977951,4384693878,4293492858,4592480042,4558124526,3363518893,
Sweden,SWE,EN.POP.DNST,22.29393186,22.46828727,22.66051323,22.85452552,23.02776478,23.36960279,23.56846615,23.80523434,24.05829958,
Sweden,SWE,SP.POP.GROW,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.054240081,
Sweden,SWE,SP.POP.TOTL,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9798871,
Sweden,SWE,SI.POV.DDAY,,,,,,,,,,
Sweden,SWE,SI.POV.NAHC,,,,,,,,,,
Sweden,SWE,SH.DYN.AIDS.ZS,,,,,,,,,,
Sweden,SWE,SH.STA.MALN.ZS,,,,,,,,,,
Sweden,SWE,SE.PRM.CMPT.ZS,95.09803009,94.28180695,93.22525024,96.77275848,101.5184937,102.7862625,102.4982529,101.0283813,,
Sweden,SWE,GC.REV.XGRT.GD.ZS,34.63217,33.38320149,33.19610802,33.0468461,32.52262977,31.98146439,32.14433027,31.69158513,,
Sweden,SWE,SE.ENR.PRSC.FM.ZS,0.994679987,0.994029999,0.993359983,0.991859972,0.992510021,0.9921,1.09800005,1.096109986,,
Sweden,SWE,NV.SRV.TETC.ZS,68.09554122,69.12649661,71.60868971,69.44477924,70.12998417,71.62507395,72.53221601,72.91375874,72.40065241,
Sweden,SWE,AG.SRF.TOTL.K2,450300,450300,450300,450300,450300,447420,447420,447420,447420,
Sweden,SWE,GC.TAX.TOTL.GD.ZS,28.44886024,27.03020635,26.93895623,27.10890984,26.48476977,26.06779201,26.23912142,26.27073998,,
Sweden,SWE,ER.PTD.TOTL.ZS,,,,,,,,13.03,,
Sweden,SWE,IC.REG.DURS,16,16,16,16,16,16,16,16,7,7
Sweden,SWE,DT.TDS.DECT.EX.ZS,,,,,,,,,,
Sweden,SWE,SP.URB.GROW,0.928518962,0.965653049,1.035806601,1.033750395,0.936036801,0.919160786,1.024085617,1.168648915,1.229181437,
Switzerland,CHE,SP.ADO.TFRT,4.503,4.301,4.099,3.897,3.695,3.493,3.2754,3.0578,2.8402,
Switzerland,CHE,NV.AGR.TOTL.ZS,0.838590263,0.873226535,0.784500108,0.729098194,0.726683018,0.684861256,0.720386591,0.751560087,0.681101179,
Switzerland,CHE,ER.H2O.FWTL.ZS,,,,,,4.962871287,,4.962871287,,
Switzerland,CHE,SH.STA.BRTC.ZS,,,,,,,,,,
Switzerland,CHE,EN.ATM.CO2E.PC,5.03057402,5.283044324,5.377973641,4.983428945,4.672038363,4.719447293,4.987795181,,,
Switzerland,CHE,SP.DYN.CONU.ZS,,,,,,,,,,
Switzerland,CHE,FS.AST.DOMS.GD.ZS,168.1214401,165.8434393,176.144516,173.5363216,175.6434888,183.1150089,173.581046,175.5693427,177.1406684,
Switzerland,CHE,EG.USE.ELEC.KH.PC,8163.295576,8305.923042,8021.223604,8174.535959,7928.19067,7886.344404,7807.306054,,,
Switzerland,CHE,EG.USE.PCAP.KG.OE,3410.154948,3499.573792,3481.247847,3346.621411,3204.422983,3201.675758,3304.03286,3074.809898,,
Switzerland,CHE,NE.EXP.GNFS.ZS,61.62534377,62.98072031,57.44014531,64.24900543,65.77539981,67.33849074,72.30603116,64.86270272,62.90302033,
Switzerland,CHE,DT.DOD.DECT.CD,,,,,,,,,,
Switzerland,CHE,SP.DYN.TFRT.IN,1.46,1.48,1.5,1.52,1.52,1.52,1.52,1.52,,
Switzerland,CHE,BX.KLT.DINV.CD.WD,48688296543,2990936685,47658570355,17670735603,23197878786,26287656999,-24898192947,18375399205,1.20E+11,
Switzerland,CHE,AG.LND.FRST.K2,12242,12278,12314,12350,12388,12426,12464,12502,12540,
Switzerland,CHE,NY.GDP.MKTP.CD,4.77E+11,5.52E+11,5.40E+11,5.81E+11,6.96E+11,6.65E+11,6.85E+11,7.03E+11,6.71E+11,
Switzerland,CHE,NY.GDP.MKTP.KD.ZG,4.140348369,2.277240085,-2.129618511,2.953816768,1.804553915,1.048102636,1.78057952,1.996886159,0.842236938,
Switzerland,CHE,NY.GNP.PCAP.CD,62680,63020,70230,77360,79290,84580,88090,86200,84630,
Switzerland,CHE,NY.GNP.PCAP.PP.CD,49840,48960,52690,56140,56460,58900,60970,61880,64100,
Switzerland,CHE,NY.GNP.ATLS.CD,4.73E+11,4.82E+11,5.44E+11,6.05E+11,6.27E+11,6.76E+11,7.13E+11,7.06E+11,7.01E+11,
Switzerland,CHE,NY.GNP.MKTP.PP.CD,3.76E+11,3.74E+11,4.08E+11,4.39E+11,4.47E+11,4.71E+11,4.93E+11,5.07E+11,5.31E+11,
Switzerland,CHE,NE.GDI.TOTL.ZS,24.07171532,25.41640958,26.38989234,24.06883037,26.86671398,24.26521916,22.58376635,23.08025014,23.03300238,
Switzerland,CHE,SE.PRM.ENRR,101.8349304,102.2593384,102.5565491,102.5842514,102.8688889,102.9093399,103.3546524,103.2310028,,
Switzerland,CHE,SE.SEC.ENRR,95.62727356,95.60733032,95.33744812,95.86147308,96.1876297,96.22566223,98.60829926,99.76940918,,
Switzerland,CHE,TX.VAL.TECH.MF.ZS,23.27406236,24.36564513,25.98351533,25.33659826,24.85503126,25.75888504,26.5137543,26.39860855,26.83805522,
Switzerland,CHE,SH.IMM.MEAS,87,92,92,92,93,93,93,93,94,
Switzerland,CHE,NE.IMP.GNFS.ZS,50.26963233,52.384376,49.88194469,53.5225375,57.30102953,56.90487748,60.1923828,53.07110713,51.18932585,
Switzerland,CHE,SH.STA.ACSN,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,
Switzerland,CHE,SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,
Switzerland,CHE,SI.DST.FRST.20,7.26,7.41,7.71,7.65,7.83,8.09,,,,
Switzerland,CHE,NV.IND.TOTL.ZS,26.88109907,27.20038914,26.163249,26.25696471,26.60946129,26.17148181,26.05058916,25.6711011,25.51883279,
Switzerland,CHE,NY.GDP.DEFL.KD.ZG,2.261687568,1.919328524,0.410851355,0.288604193,0.201082505,-0.191192438,0.009653724,-0.566429311,-0.562364666,
Switzerland,CHE,IT.NET.USER.P2,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87.4,87.97,
Switzerland,CHE,SP.DYN.LE00.IN,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,82.79756098,82.84878049,,
Switzerland,CHE,TG.VAL.TOTL.GD.ZS,69.80579441,69.68267147,60.76645962,63.98527428,63.62655946,91.48504778,99.20046316,83.52646343,80.76248939,
Switzerland,CHE,MS.MIL.XPND.GD.ZS,0.738290918,0.743077467,0.751711066,0.708080592,0.714349522,0.690494708,0.734904885,0.65643092,0.711015329,
Switzerland,CHE,IT.CEL.SETS.P2,108.5154861,116.25028,120.4037109,123.1609109,127.383212,132.0563723,136.7772396,136.6773982,142.0142475,
Switzerland,CHE,SH.DYN.MORT,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4,3.9,
Switzerland,CHE,TT.PRI.MRCH.XD.WD,96.91697248,99.88292843,107.1605652,107.5743126,104.113226,103.6807723,102.1664475,102.864851,107.7082632,
Switzerland,CHE,SM.POP.NETM,344872,,,,,382267,,,,
Switzerland,CHE,DT.ODA.ALLD.CD,,,,,,,,,,
